id,instrument_type,latitude,longitude,timestamp,depth,synthetic,source_name,temperature,salinity,temperature_qc,salinity_qc
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,61.41732147745769,false,Argo GDAC / Ifremer,-1.6200000047683716,34.02439880371094,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,63.387679379051114,false,Argo GDAC / Ifremer,-1.6319999694824219,34.027801513671875,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,65.34811123371759,false,Argo GDAC / Ifremer,-1.649999976158142,34.030399322509766,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,67.33823376245763,false,Argo GDAC / Ifremer,-1.6610000133514404,34.03310012817383,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,69.32833689930034,false,Argo GDAC / Ifremer,-1.6699999570846558,34.0359992980957,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,71.31841309169573,false,Argo GDAC / Ifremer,-1.6729999780654907,34.03919982910156,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,73.27877637802996,false,Argo GDAC / Ifremer,-1.6729999780654907,34.04130172729492,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,75.22921806985528,false,Argo GDAC / Ifremer,-1.659999966621399,34.04330062866211,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,77.25883995299233,false,Argo GDAC / Ifremer,-1.6419999599456787,34.04800033569336,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,79.22904881836193,false,Argo GDAC / Ifremer,-1.6260000467300415,34.05080032348633,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,81.18932863771478,false,Argo GDAC / Ifremer,-1.6009999513626099,34.05329895019531,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,83.19909407328575,false,Argo GDAC / Ifremer,-1.5800000429153442,34.057098388671875,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,85.16924565312961,false,Argo GDAC / Ifremer,-1.5609999895095825,34.06159973144531,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,87.1393706823964,false,Argo GDAC / Ifremer,-1.5490000247955322,34.065799713134766,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,89.1391754845674,false,Argo GDAC / Ifremer,-1.5579999685287476,34.069698333740234,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,91.13896826784232,false,Argo GDAC / Ifremer,-1.531000018119812,34.07590103149414,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,93.07933754758305,false,Argo GDAC / Ifremer,-1.534999966621399,34.082698822021484,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,95.02959022450116,false,Argo GDAC / Ifremer,-1.534999966621399,34.08430099487305,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,97.01942363999515,false,Argo GDAC / Ifremer,-1.5169999599456787,34.0880012512207,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,99.02903338463598,false,Argo GDAC / Ifremer,-1.4869999885559082,34.094200134277344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,100.99902479765203,false,Argo GDAC / Ifremer,-1.4809999465942383,34.09629821777344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,102.99869397773134,false,Argo GDAC / Ifremer,-1.4769999980926514,34.097999572753906,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,104.99835114685926,false,Argo GDAC / Ifremer,-1.4279999732971191,34.10649871826172,1,1
